,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,PB1,PB2,PB3,PB4,PB5,PB6
19579,19580,230000,2,2,1,44,-1,-1,-1,-1,0,-1,899,1000,1685,3207,1941,329,1000,1685,3207,0,329,2208,0,-101,-685,-1522,3207,1612,-1879
19580,19581,200000,2,2,1,39,-1,-1,-1,-1,-1,-1,13145,15549,21375,9312,23958,10825,15571,21488,9312,23958,10825,10773,0,-2426,-5939,12063,-14646,13133,52
19581,19582,400000,2,1,2,31,-1,-1,-1,0,0,0,5974,2600,110958,164959,130737,128312,2600,110958,110000,20000,58312,9031,0,3374,-108358,958,144959,72425,119281
19582,19583,80000,2,2,2,44,0,0,0,0,-1,-1,22771,17047,11885,8254,5144,15365,1239,1435,1350,5144,15365,2250,0,21532,15612,10535,3110,-10221,13115
19583,19584,360000,2,2,1,36,0,0,0,0,0,0,16557,18369,20067,48307,12918,12375,3000,2000,29079,1066,1000,1000,0,13557,16369,-9012,47241,11918,11375
19584,19585,310000,2,1,2,35,0,0,0,0,0,0,308105,303679,278488,256962,262381,278117,13088,9834,9500,9700,20200,11000,1,295017,293845,268988,247262,242181,267117
19585,19586,150000,2,1,2,29,0,0,0,0,0,0,80299,81963,84641,86330,88885,97402,3000,4000,4000,4000,10000,4000,0,77299,77963,80641,82330,78885,93402
19586,19587,80000,2,2,2,30,0,0,0,-1,0,0,90562,85919,83023,79031,41149,30244,3340,2000,83731,2000,2000,1000,0,87222,83919,-708,77031,39149,29244
19587,19588,40000,2,2,1,30,2,2,2,2,2,2,14408,15370,16320,16456,16492,16086,1500,1500,700,600,0,1600,1,12908,13870,15620,15856,16492,14486
19588,19589,320000,2,1,2,30,0,0,0,0,0,0,2419,3193,5127,6871,7751,8623,2000,2000,2000,1000,1000,1000,0,419,1193,3127,5871,6751,7623
19589,19590,170000,2,2,2,38,0,0,0,0,0,0,153123,151050,148362,142223,126060,123978,7000,6000,5012,5000,5000,5000,0,146123,145050,143350,137223,121060,118978
19590,19591,80000,2,2,2,36,0,0,0,0,0,0,23347,29927,53599,52038,53175,55751,10000,24369,2500,2500,5000,2700,0,13347,5558,51099,49538,48175,53051
19591,19592,420000,2,1,1,33,2,-1,0,-1,-1,0,8117,20837,21610,10654,4427,1800,20837,1118,10658,6341,0,3,0,-12720,19719,10952,4313,4427,1797
19592,19593,170000,2,2,1,45,0,0,0,0,0,0,169625,169944,169829,162988,125969,127643,6081,6336,5205,4452,4592,4677,0,163544,163608,164624,158536,121377,122966
19593,19594,230000,2,1,1,40,-1,-1,-2,-1,-1,-2,1163,0,1487,826,-4,-4,0,1487,830,0,0,1342,0,1163,-1487,657,826,-4,-1346
19594,19595,200000,2,1,1,35,0,0,0,0,-2,-2,20375,12588,9571,0,0,0,1089,1526,0,0,0,0,0,19286,11062,9571,0,0,0
19595,19596,430000,2,2,1,42,2,2,2,2,2,2,282880,289358,296219,300873,294527,308523,12700,13000,11000,0,19000,15000,1,270180,276358,285219,300873,275527,293523
19596,19597,100000,2,2,1,32,0,0,0,2,0,0,18641,23380,33045,32346,36597,46121,5000,10000,0,5000,10000,0,0,13641,13380,33045,27346,26597,46121
19597,19598,210000,2,1,2,32,1,-1,-1,-1,-1,-1,15207,16529,16915,16266,571,18827,16529,16920,16266,0,19136,0,0,-1322,-391,649,16266,-18565,18827
19598,19599,50000,2,1,1,40,-2,-2,-2,-2,-2,-2,0,1470,0,0,591,426,1470,0,0,591,426,595,0,-1470,1470,0,-591,165,-169
19599,19600,290000,2,1,2,36,0,0,0,0,0,0,57721,57256,57094,55293,54738,55435,2514,3007,2004,2101,2503,2503,0,55207,54249,55090,53192,52235,52932
19600,19601,200000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,0,2090,0,0,2820,0,2090,0,0,2820,10540,0,0,-2090,2090,0,-2820,-7720
19601,19602,170000,2,1,2,37,-2,-2,-2,-2,-2,-2,7365,255,4884,4442,1800,0,255,4892,4478,1800,0,150,0,7110,-4637,406,2642,1800,-150
19602,19603,30000,2,2,2,38,0,0,-2,-2,-2,-2,9730,0,0,0,0,0,0,0,0,0,0,0,0,9730,0,0,0,0,0
19603,19604,360000,2,2,1,48,-2,-2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1,2500,0,0,0,0,0
19604,19605,110000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19605,19606,180000,2,1,1,31,0,0,0,2,2,2,151776,157050,167293,168074,167235,179461,9300,14300,5000,3400,15000,6017,0,142476,142750,162293,164674,152235,173444
19606,19607,220000,2,2,2,34,0,0,0,0,0,0,93815,96121,56148,35642,33516,30177,4300,2407,2000,2000,1100,1000,0,89515,93714,54148,33642,32416,29177
19607,19608,190000,2,2,2,34,0,0,0,0,0,0,90945,77668,79321,80401,80872,77377,3500,3500,3000,3083,3000,3000,0,87445,74168,76321,77318,77872,74377
19608,19609,150000,2,4,2,29,0,0,-1,-1,0,0,17196,12991,3305,11164,18803,22891,2012,3310,11164,18800,10000,16910,0,15184,9681,-7859,-7636,8803,5981
19609,19610,350000,2,2,1,38,0,0,0,0,0,0,62862,79927,76057,65139,56984,55038,24000,6000,5000,3000,6000,5000,0,38862,73927,71057,62139,50984,50038
19610,19611,240000,2,2,1,47,0,0,0,0,0,0,121386,123877,127344,125050,126479,130266,6000,7000,6500,5000,6000,6000,0,115386,116877,120844,120050,120479,124266
19611,19612,230000,2,2,2,30,-2,-1,0,0,0,0,0,63508,59835,60963,59337,71089,63508,2300,2200,2200,25000,2400,0,-63508,61208,57635,58763,34337,68689
19612,19613,500000,2,1,1,29,-2,-2,-2,-2,-2,-2,6887,2926,2546,5495,180,-486,2940,2569,6360,3,0,3012,0,3947,357,-3814,5492,180,-3498
19613,19614,160000,2,2,1,30,-1,-1,-1,-1,-1,2,33712,14116,-2985,1472,2985,1513,14116,0,4457,1513,0,1328,0,19596,14116,-7442,-41,2985,185
19614,19615,290000,2,1,2,30,0,0,0,0,0,0,41626,8341,17333,34539,35288,35438,5004,10000,18000,1200,3000,2000,0,36622,-1659,-667,33339,32288,33438
19615,19616,50000,1,2,2,30,0,0,0,0,0,0,22459,48535,49350,26499,21071,18713,26499,2248,1332,544,713,3703,0,-4040,46287,48018,25955,20358,15010
19616,19617,270000,2,1,2,30,2,2,2,0,0,0,172933,184761,164009,161843,151862,0,19028,0,3451,5004,0,0,1,153905,184761,160558,156839,151862,0
19617,19618,260000,2,2,2,30,-2,-2,-2,-2,-2,-2,4456,177,1406,1006,436,5860,177,1406,1006,440,5860,1306,0,4279,-1229,400,566,-5424,4554
19618,19619,180000,2,3,1,31,-2,-1,-1,-1,-1,0,10790,7239,30418,31370,13496,23943,7239,30418,31370,13496,12000,22593,0,3551,-23179,-952,17874,1496,1350
19619,19620,180000,2,2,2,32,-2,-2,-2,-2,-2,-2,0,0,1980,0,0,858,0,1980,0,0,858,0,0,0,-1980,1980,0,-858,858
19620,19621,50000,2,5,1,33,0,0,0,0,0,0,43268,39605,39702,39200,40000,0,2011,2000,1000,800,0,0,0,41257,37605,38702,38400,40000,0
19621,19622,50000,2,2,1,34,2,0,0,0,0,0,47993,49051,39945,40254,20040,3563,2010,1904,2214,1000,129,131,1,45983,47147,37731,39254,19911,3432
19622,19623,80000,2,1,1,37,-1,0,-1,-1,-1,-1,27695,15372,25919,18449,2655,20808,10000,25919,18449,2655,20808,0,1,17695,-10547,7470,15794,-18153,20808
19623,19624,250000,2,2,1,37,0,0,0,0,0,0,212954,215928,221963,224949,229577,234221,8000,9510,8160,8364,8493,8625,0,204954,206418,213803,216585,221084,225596
19624,19625,80000,2,2,1,45,0,0,0,-2,-2,-2,81328,82150,0,0,0,0,3750,0,0,0,0,0,0,77578,82150,0,0,0,0
19625,19626,160000,2,2,1,37,0,-1,-1,-1,0,-1,13307,22887,16846,2150,1033,8264,22887,16890,2150,0,8264,8799,0,-9580,5997,14696,2150,-7231,-535
19626,19627,30000,2,2,2,42,0,0,0,0,0,0,27855,30787,30128,25178,21060,16893,5000,5137,2189,2007,1009,655,0,22855,25650,27939,23171,20051,16238
19627,19628,100000,2,2,1,44,0,-1,-1,-1,-1,-1,1603,1440,1440,1440,1440,6059,1440,1440,1440,1440,6059,1440,0,163,0,0,0,-4619,4619
19628,19629,100000,2,2,1,46,1,-1,-1,-1,-2,-2,0,766,305,0,0,0,766,305,0,0,0,0,0,-766,461,305,0,0,0
19629,19630,130000,2,2,1,45,-1,2,-1,-1,-1,-1,1980,990,990,990,990,1130,0,990,990,990,1130,1000,0,1980,0,0,0,-140,130
19630,19631,80000,2,2,1,35,0,0,0,0,0,0,81513,82816,74170,73609,46443,47231,3612,2830,2194,1797,2000,2000,0,77901,79986,71976,71812,44443,45231
19631,19632,170000,2,1,1,41,0,0,0,0,0,0,93095,95044,98505,99970,102303,104654,3500,5000,4000,4000,4000,4000,0,89595,90044,94505,95970,98303,100654
19632,19633,280000,2,1,1,42,-2,-2,-2,-2,-2,-2,6425,3746,3863,5740,0,1170,3746,3863,5740,0,1170,4198,0,2679,-117,-1877,5740,-1170,-3028
19633,19634,500000,2,3,1,44,2,-1,0,0,0,-1,1273,79108,329774,328950,336073,1257,79113,255005,6780,8401,1262,2120,1,-77840,-175897,322994,320549,334811,-863
19634,19635,300000,2,2,2,41,-1,-1,-1,-1,-1,-1,1215,43909,27785,5221,1278,3245,43943,27863,5234,1278,3245,22,0,-42728,16046,22551,3943,-1967,3223
19635,19636,310000,2,2,1,42,0,-1,-1,2,-1,-1,21692,19697,17257,7900,17161,14585,19697,2270,4,17161,7030,0,0,1995,17427,17253,-9261,10131,14585
19636,19637,120000,2,1,2,29,-1,2,-1,-1,2,0,8318,2730,3647,10730,1835,5843,0,3647,10752,0,5658,6928,0,8318,-917,-7105,10730,-3823,-1085
19637,19638,50000,2,3,1,49,2,0,0,0,-2,-2,48297,50487,51400,0,0,0,3000,2400,0,0,0,0,1,45297,48087,51400,0,0,0
19638,19639,340000,2,4,2,29,0,0,0,0,0,0,262621,167331,169625,104501,102700,103824,24298,7068,8015,10053,15000,9507,0,238323,160263,161610,94448,87700,94317
19639,19640,90000,2,1,2,31,2,2,3,3,3,2,20052,79532,79872,80662,80740,83275,59872,2200,2700,2000,4000,2200,0,-39820,77332,77172,78662,76740,81075
19640,19641,60000,2,1,2,32,1,2,0,0,0,2,17992,17405,18619,19636,20326,21534,0,1500,1328,1018,1687,778,1,17992,15905,17291,18618,18639,20756
19641,19642,380000,2,1,2,29,0,0,0,0,0,0,384979,276655,174060,172167,142135,152135,20000,9500,4180,0,10000,5000,0,364979,267155,169880,172167,132135,147135
19642,19643,200000,2,1,2,29,-2,-2,-2,-2,-2,-2,2692,4399,5555,5818,3686,2014,4403,5573,5947,3686,2041,2540,0,-1711,-1174,-392,2132,1645,-526
19643,19644,460000,2,1,2,29,0,0,0,0,0,0,82315,170894,160223,160894,165246,169983,90150,7018,7000,7002,8007,8038,0,-7835,163876,153223,153892,157239,161945
19644,19645,300000,2,2,1,30,-1,2,-1,-1,-1,-1,10940,10104,1610,2749,155,3167,0,1610,2768,155,3167,435,0,10940,8494,-1158,2594,-3012,2732
19645,19646,360000,2,1,2,30,-2,-2,-2,-2,-2,-2,4765,3415,1539,6501,3458,2786,3434,1546,6541,3475,2788,5710,0,1331,1869,-5002,3026,670,-2924
19646,19647,120000,2,2,1,30,0,0,-1,-1,0,0,25657,27877,1150,29225,25893,11707,3000,2000,29225,2000,2000,20000,0,22657,25877,-28075,27225,23893,-8293
19647,19648,500000,2,2,1,31,1,-1,-1,-1,0,0,0,5377,4131,44588,44388,5085,5377,4131,44588,0,0,3148,0,-5377,1246,-40457,44588,44388,1937
19648,19649,210000,2,1,1,33,0,0,0,0,0,0,199851,190551,192717,195700,150525,137565,7000,7791,7000,5254,5400,5380,1,192851,182760,185717,190446,145125,132185
19649,19650,180000,2,2,1,33,2,2,2,2,2,2,115166,122519,123087,126564,123040,129098,10800,4000,7000,0,8200,1500,1,104366,118519,116087,126564,114840,127598
19650,19651,200000,2,2,1,32,0,0,0,0,0,0,47550,51427,52672,53682,51841,52921,5000,2672,2492,2006,2069,2258,0,42550,48755,50180,51676,49772,50663
19651,19652,240000,2,2,1,32,0,0,-2,-2,-2,-2,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0
19652,19653,50000,2,2,1,32,-2,-2,-2,-2,-2,-2,943,0,0,0,20650,0,10528,0,0,20650,0,0,0,-9585,0,0,-20650,20650,0
19653,19654,240000,2,1,2,32,-1,0,0,0,0,0,89988,27329,21061,27585,18019,18116,18063,18008,27067,18046,10018,17038,0,71925,9321,-6006,9539,8001,1078
19654,19655,160000,2,3,1,33,-1,2,-1,-1,-2,-2,2364,1095,2190,0,0,0,0,2190,0,0,0,0,1,2364,-1095,2190,0,0,0
19655,19656,150000,2,1,2,33,0,0,0,0,0,0,11529,6745,6177,7215,7644,8367,2000,1262,1300,700,1000,950,0,9529,5483,4877,6515,6644,7417
19656,19657,100000,2,1,2,33,-1,2,2,-1,0,0,5640,1570,0,3198,3198,5198,0,0,3198,0,2000,3348,0,5640,1570,-3198,3198,1198,1850
19657,19658,50000,2,2,2,33,1,2,0,0,0,0,49633,48475,41848,40136,40626,41970,24,2039,1965,1455,2000,1877,0,49609,46436,39883,38681,38626,40093
19658,19659,180000,2,1,2,33,-1,0,0,0,0,0,31689,30210,39634,42625,44935,48436,10000,10000,5000,3000,10000,30000,0,21689,20210,34634,39625,34935,18436
19659,19660,50000,2,2,1,33,1,2,0,0,2,0,23250,22578,23611,25825,25111,25708,0,1397,2611,0,1000,1092,1,23250,21181,21000,25825,24111,24616
19660,19661,20000,2,3,3,44,0,0,2,2,0,0,18126,20771,20434,19874,19546,0,3599,1200,1000,400,0,0,1,14527,19571,19434,19474,19546,0
19661,19662,120000,2,2,2,39,-1,-1,-1,2,-1,-1,2753,0,390,390,780,1206,0,780,0,780,1206,0,0,2753,-780,390,-390,-426,1206
19662,19663,320000,2,1,2,44,-1,-1,-1,-1,-1,-1,29227,49177,143588,82261,44242,22999,49619,143588,82691,44242,24010,128424,0,-20392,-94411,60897,38019,20232,-105425
19663,19664,370000,2,2,1,36,0,0,0,0,0,0,219386,181046,169132,128553,88817,83763,10500,14045,8553,8817,10763,2526,0,208886,167001,160579,119736,78054,81237
19664,19665,210000,2,2,2,37,0,0,0,0,0,0,26557,31090,58054,44624,43339,44245,5000,28008,15000,1552,1605,1615,0,21557,3082,43054,43072,41734,42630
19665,19666,220000,2,3,2,40,0,0,0,2,0,0,197139,166221,178594,174330,179525,184562,6500,15000,0,8000,8000,15000,0,190639,151221,178594,166330,171525,169562
19666,19667,220000,2,2,2,41,0,0,0,0,0,0,119951,122336,126415,127447,129983,132727,4375,6047,4622,4652,4838,4838,0,115576,116289,121793,122795,125145,127889
19667,19668,210000,2,3,2,36,2,0,0,0,0,0,420522,203447,206683,99411,63322,73433,16000,6549,4500,2407,12700,3200,0,404522,196898,202183,97004,50622,70233
19668,19669,200000,2,2,1,34,0,0,0,0,0,0,5481,6430,4494,4771,9454,8595,1068,1140,1000,5000,3000,3000,0,4413,5290,3494,-229,6454,5595
19669,19670,180000,2,2,1,41,0,0,0,0,0,0,9309,7596,9086,11477,4817,7121,1119,1609,3000,2500,5000,5000,0,8190,5987,6086,8977,-183,2121
19670,19671,60000,2,2,1,44,1,2,0,0,0,0,61049,57244,47551,36795,30596,28354,0,2400,2100,1300,1300,1300,0,61049,54844,45451,35495,29296,27054
19671,19672,430000,2,2,1,37,0,0,0,0,0,0,17800,18175,11153,11073,2853,3177,2003,2000,1030,2350,2000,1150,0,15797,16175,10123,8723,853,2027
19672,19673,20000,2,2,1,34,0,0,0,0,0,-1,5185,6547,8879,10926,17536,2090,2000,3000,3000,7000,2090,0,0,3185,3547,5879,3926,15446,2090
19673,19674,50000,2,2,1,35,0,0,0,0,0,0,48658,50709,36114,23706,20166,19930,3000,2000,3005,700,1000,1000,0,45658,48709,33109,23006,19166,18930
19674,19675,500000,2,1,2,38,-2,-2,-2,-2,-2,-2,2937,5242,17840,11303,6943,16409,5242,17840,11642,6943,16409,3362,0,-2305,-12598,6198,4360,-9466,13047
19675,19676,340000,2,1,2,37,0,0,0,0,0,0,334125,335778,343792,301895,198944,197439,13562,15000,12000,8120,7720,4000,0,320563,320778,331792,293775,191224,193439
19676,19677,80000,2,3,1,40,-1,2,-1,-1,-1,-1,780,390,390,25190,390,390,0,390,25190,390,390,9278,1,780,0,-24800,24800,0,-8888
19677,19678,230000,2,1,1,41,0,0,0,0,0,0,54598,48568,43140,34039,26622,11891,1528,1538,1777,1160,1500,1000,0,53070,47030,41363,32879,25122,10891
19678,19679,170000,2,2,2,37,0,0,0,0,0,0,170687,29570,31776,34228,36645,38885,3000,3000,3000,3000,3000,3000,0,167687,26570,28776,31228,33645,35885
19679,19680,260000,2,2,1,40,-1,-1,-1,-1,-1,0,411,209,217,613,2339,1474,209,217,613,2339,0,1254,0,202,-8,-396,-1726,2339,220
19680,19681,120000,2,2,1,34,0,-1,-1,-1,-1,-1,8505,4086,6389,4520,8708,1520,4086,6389,4520,8708,1520,1520,0,4419,-2303,1869,-4188,7188,0
19681,19682,110000,2,2,1,39,0,0,0,0,0,0,102801,104907,108107,96213,68003,52684,3818,4955,3446,3000,3000,4000,0,98983,99952,104661,93213,65003,48684
19682,19683,200000,2,2,1,46,0,0,0,0,0,0,106651,103173,104137,103422,95206,65108,3692,5000,3300,2500,2930,1500,0,102959,98173,100837,100922,92276,63608
19683,19684,80000,2,3,1,46,0,0,-1,2,-1,-1,25505,14696,1278,1107,16634,2136,1000,2278,0,17000,2500,0,1,24505,12418,1278,-15893,14134,2136
19684,19685,420000,2,3,2,35,0,0,0,0,0,0,65958,63715,62201,56125,49114,47563,3500,3002,2200,1700,1800,1700,0,62458,60713,60001,54425,47314,45863
19685,19686,50000,2,1,1,38,0,0,0,2,0,0,10379,11200,14568,14008,14827,19297,1000,3560,0,1000,4656,712,1,9379,7640,14568,13008,10171,18585
19686,19687,30000,2,2,1,39,2,2,0,0,0,0,31207,30399,30147,29366,29555,29793,0,2000,1500,1010,1055,1089,1,31207,28399,28647,28356,28500,28704
19687,19688,210000,2,3,1,40,0,-1,-1,-1,-1,-1,2616,7537,6730,3447,16220,5566,7537,6730,3447,16220,7564,2632,0,-4921,807,3283,-12773,8656,2934
19688,19689,240000,2,1,1,33,0,0,0,0,0,0,214361,218626,223329,227820,227154,231935,7830,8231,8332,8187,8500,8029,0,206531,210395,214997,219633,218654,223906
19689,19690,240000,2,1,1,45,-1,-1,-1,-1,-1,-1,8732,5286,5596,3328,3763,9529,5286,5596,3328,3763,9529,4895,0,3446,-310,2268,-435,-5766,4634
19690,19691,390000,2,2,1,37,0,0,0,0,0,0,175363,164292,144731,145140,130727,131619,5551,5358,5500,5000,20000,10000,0,169812,158934,139231,140140,110727,121619
19691,19692,30000,2,2,2,33,-2,-2,-2,-2,-2,-2,498,4831,477,8560,1550,955,4831,477,8561,1550,955,570,0,-4333,4354,-8084,7010,595,385
19692,19693,50000,2,3,1,37,-1,2,0,0,0,0,2564,2378,4167,5438,6193,6939,0,2000,1500,1000,1000,1000,0,2564,378,2667,4438,5193,5939
19693,19694,70000,2,2,1,49,0,0,0,0,0,0,64049,66079,67488,58246,48859,46688,3700,3100,2200,1600,1850,1800,1,60349,62979,65288,56646,47009,44888
19694,19695,180000,2,2,1,38,0,0,0,0,0,2,36479,38813,40611,42641,45287,44577,2810,2600,2568,3214,0,1630,0,33669,36213,38043,39427,45287,42947
19695,19696,180000,2,3,1,49,0,0,0,0,0,0,92140,92517,94808,89137,88637,84966,3892,5002,3153,5000,3037,3200,0,88248,87515,91655,84137,85600,81766
19696,19697,470000,2,1,1,37,0,0,0,0,0,0,163000,160298,135683,128719,116173,104283,10047,5001,6010,4512,4012,3522,0,152953,155297,129673,124207,112161,100761
19697,19698,120000,2,2,1,38,2,2,2,2,2,2,63700,65069,66450,67373,68186,68959,3000,3000,2600,2500,2000,3000,1,60700,62069,63850,64873,66186,65959
19698,19699,390000,2,2,1,33,-1,-1,-1,-1,-1,-1,8243,4610,7599,2947,86790,3628,4644,7677,2947,87476,3639,7769,0,3599,-3067,4652,-84529,83151,-4141
19699,19700,50000,2,3,1,48,1,2,0,0,0,0,49621,46863,46153,45284,23653,20733,0,2010,1807,812,743,844,1,49621,44853,44346,44472,22910,19889
19700,19701,50000,2,3,1,39,0,0,0,0,0,0,48694,46514,47771,43739,29090,24317,1803,2060,2025,1375,1035,900,0,46891,44454,45746,42364,28055,23417
19701,19702,140000,2,1,2,32,0,0,0,0,0,0,112933,114564,118713,121248,123232,126242,5000,6000,6000,5500,5000,6000,0,107933,108564,112713,115748,118232,120242
19702,19703,160000,2,1,1,40,-2,-2,-2,-2,-2,-2,0,3843,1876,4493,5929,2973,3843,1891,4520,5950,2979,5188,0,-3843,1952,-2644,-1457,2950,-2215
19703,19704,30000,2,3,1,37,0,-1,-1,0,0,0,3860,780,27557,28433,29477,28910,780,27557,2000,1500,1100,1500,0,3080,-26777,25557,26933,28377,27410
19704,19705,20000,2,2,1,31,0,0,0,0,-2,-2,5500,8360,6000,0,0,0,3000,1000,0,0,0,0,0,2500,7360,6000,0,0,0
19705,19706,100000,2,2,1,47,-1,-1,-1,-1,-1,-2,6666,6666,0,6270,-396,-396,6666,0,6270,0,0,0,1,0,6666,-6270,6270,-396,-396
19706,19707,80000,2,2,1,47,0,0,0,0,0,0,2795,3807,4595,5172,5278,3206,1067,1121,1000,106,64,1000,0,1728,2686,3595,5066,5214,2206
19707,19708,40000,2,2,2,24,1,3,2,2,0,0,24171,23498,24235,23557,24025,24528,0,1400,0,850,880,884,1,24171,22098,24235,22707,23145,23644
19708,19709,180000,2,1,2,28,0,0,0,0,0,0,131007,131632,136239,138116,135246,130436,5000,7000,6500,5000,5000,5000,0,126007,124632,129739,133116,130246,125436
19709,19710,80000,2,2,1,34,0,0,-1,-1,0,0,8413,4942,989,2799,2818,3638,1029,1225,2799,2000,2000,2000,0,7384,3717,-1810,799,818,1638
19710,19711,300000,2,4,1,41,-1,-1,-1,-1,0,-1,3399,0,4358,862,862,287,0,4358,862,0,287,5159,0,3399,-4358,3496,862,575,-4872
19711,19712,220000,2,1,2,29,3,3,2,2,2,0,4695,4488,4283,5807,5568,5827,0,0,1587,0,500,586,1,4695,4488,2696,5807,5068,5241
19712,19713,80000,2,1,2,27,0,0,0,0,0,0,35303,36215,37330,38407,39168,40037,1800,2000,2000,1700,1650,3200,0,33503,34215,35330,36707,37518,36837
19713,19714,290000,2,1,2,27,-2,-2,-2,-2,-2,-2,-4,-4,853,0,71,-73,0,857,0,71,0,14688,0,-4,-861,853,-71,71,-14761
19714,19715,360000,2,1,2,28,0,0,-2,-1,0,-1,5446,-8,-8,4635,3875,1034,0,0,4643,1019,1039,984,0,5446,-8,-4651,3616,2836,50
19715,19716,500000,2,2,1,32,-1,0,0,-1,-1,-2,26455,12229,989,2008,-59,11835,7060,1003,2018,59,11894,2,0,19395,11226,-1029,1949,-11953,11833
19716,19717,430000,2,1,2,34,1,2,0,0,2,0,14965,11576,14099,15128,14647,16317,0,3000,3500,0,2000,2000,0,14965,8576,10599,15128,12647,14317
19717,19718,280000,2,3,2,35,0,0,-1,0,0,0,5716,0,105082,105908,98380,93649,0,105082,4172,3408,3489,5295,0,5716,-105082,100910,102500,94891,88354
19718,19719,150000,2,1,1,28,0,-1,-1,-1,-1,-1,58322,36865,32311,12791,390,1508,36865,32311,12956,390,1508,2224,0,21457,4554,19355,12401,-1118,-716
19719,19720,200000,2,1,1,32,0,0,0,0,0,0,101685,100328,151733,147327,59949,39197,4000,59949,6000,2000,2000,2000,0,97685,40379,145733,145327,57949,37197
19720,19721,110000,2,3,2,27,0,0,0,0,0,0,105979,108403,109172,111940,108594,111239,5340,4000,4600,4000,4450,4100,0,100639,104403,104572,107940,104144,107139
19721,19722,150000,2,3,2,30,0,0,0,0,0,0,24523,22224,20880,17305,16094,18516,2029,3030,3118,3003,3040,2050,0,22494,19194,17762,14302,13054,16466
19722,19723,120000,2,1,1,39,-1,0,0,0,0,0,32598,51662,30285,24879,29479,27553,20092,10000,6000,5000,7553,14587,0,12506,41662,24285,19879,21926,12966
19723,19724,500000,2,1,1,44,0,-1,-1,0,0,0,329570,71921,367979,294969,189612,128459,72001,368199,6486,234,90,167116,0,257569,-296278,361493,294735,189522,-38657
19724,19725,270000,2,2,2,28,0,0,0,0,0,0,38875,38589,27846,21787,16429,5488,6000,2000,1200,330,2000,8258,0,32875,36589,26646,21457,14429,-2770
19725,19726,50000,2,2,2,29,0,0,0,0,0,0,24399,23495,22611,14174,10809,9004,4000,5000,4000,3000,1000,3000,0,20399,18495,18611,11174,9809,6004
19726,19727,300000,2,3,2,30,2,2,2,2,2,2,131957,134790,137637,138886,140116,147715,6500,6500,5000,5000,10000,7000,0,125457,128290,132637,133886,130116,140715
19727,19728,140000,2,2,2,30,0,0,0,0,0,0,97288,98068,98098,97055,97035,101525,4400,4500,3500,3500,8000,500,1,92888,93568,94598,93555,89035,101025
19728,19729,170000,2,1,2,32,-1,-1,-1,-1,-1,-1,6699,2999,4896,68,2761,2673,2999,4904,68,2761,2673,1861,0,3700,-1905,4828,-2693,88,812
19729,19730,320000,2,2,1,35,0,0,0,0,0,0,158942,155925,126767,114110,109637,95850,5057,4606,5800,3375,3324,2500,0,153885,151319,120967,110735,106313,93350
19730,19731,200000,2,3,1,39,-1,0,0,0,0,0,145687,146519,144315,130807,124688,122518,7627,4631,5066,5033,5007,5125,0,138060,141888,139249,125774,119681,117393
19731,19732,50000,2,2,1,31,-2,-2,-2,-2,-2,-2,0,323,0,0,0,0,323,0,0,0,0,0,0,-323,323,0,0,0,0
19732,19733,120000,2,2,1,32,0,0,0,0,0,0,37981,36149,37179,38500,38955,39926,1586,1616,1937,1392,1596,1684,0,36395,34533,35242,37108,37359,38242
19733,19734,170000,2,2,2,38,-1,-1,-1,-1,-1,-1,13451,10539,2087,6720,23000,0,10539,2087,6720,23000,0,44400,0,2912,8452,-4633,-16280,23000,-44400
19734,19735,150000,2,1,2,40,-2,-1,-1,-1,-1,-1,798,2305,1036,5022,3938,316,2309,1036,5048,3946,316,314,0,-1511,1269,-4012,1076,3622,2
19735,19736,200000,2,1,2,27,0,0,0,0,0,0,62574,63814,65265,66234,62356,55080,2278,2473,2161,2075,1973,2000,0,60296,61341,63104,64159,60383,53080
19736,19737,110000,2,1,1,30,0,0,0,0,0,0,49069,14241,15205,16267,53869,54138,1600,1500,1400,38002,1415,1010,0,47469,12741,13805,-21735,52454,53128
19737,19738,50000,2,2,1,35,3,2,0,0,0,0,50437,49317,42052,22679,19099,19648,0,2000,1500,1000,1000,1000,0,50437,47317,40552,21679,18099,18648
19738,19739,50000,2,3,1,42,0,0,0,0,0,0,13562,14821,16657,17863,16811,16802,1500,2500,1518,1000,2000,1000,0,12062,12321,15139,16863,14811,15802
19739,19740,50000,2,2,1,46,2,3,3,2,0,0,64350,63192,57205,54371,19946,17406,5000,0,0,613,573,593,1,59350,63192,57205,53758,19373,16813
19740,19741,110000,2,2,1,30,0,0,0,0,0,0,101706,102946,104260,104162,104754,105707,3687,3850,3670,3662,4000,3795,0,98019,99096,100590,100500,100754,101912
